date,open,high,low,close,volume,change_percent,avg_vol_20d
2021/06/03,370.6099,371.6103,367.81,371.1893,2258,,
2021/06/04,371.51,372.6499,370.9,372.2297,3258,,
2021/06/07,372.8029,373.58,371.98,372.05,19362,,
2021/06/08,372.95,373.9993,371.8,372.2531,17974,,
2021/06/09,372.7937,373.1447,372,372.931,1988,,
2021/06/10,372.8938,374.832,371.8735,373.89,7133,,
2021/06/11,373.7546,376.4937,373.719,376.3735,18195,,
2021/06/14,377.7624,378.17,375.76,375.9482,3209,,
2021/06/15,377.844,378.1938,376.3048,376.3048,2703,,
2021/06/16,377.1115,377.4039,376.2888,377.23,20571,,
2021/06/17,377.4532,380.8231,377.4532,380.8231,1946,,
2021/06/18,380.8361,380.984,376.8552,377.4148,2763,,
2021/06/21,374.9687,379.2166,374.67,379.2166,3910,,
2021/06/22,380.31,381.55,379.2028,381.3394,1802,,
2021/06/23,381.87,381.87,379.6993,379.9092,37682,,
2021/06/24,381.0307,382.99,380.9305,382.5504,1590,,
2021/06/25,382.5191,383.3299,381.16,383.2698,1852,,
2021/06/28,383.529,384.4499,382.9002,383.007,3241,,
2021/06/29,384.1548,385.85,384.01,384.92,2195,,
2021/06/30,385.1,385.563,382.715,384.9678,4637,,
2021/07/01,386.3566,387.38,384.4135,386.0481,3189,,
2021/07/02,387.76,388.952,387.7253,388.4124,3196,,
2021/07/05,388.6664,389.6794,387.87,389.5492,3441,,
2021/07/06,388.4057,390.5322,387.6932,388.3716,3836,,
2021/07/07,389.9277,391.78,389.8,391.1155,2914,,
2021/07/08,388.9582,389.2347,382.5957,385.7044,5437,,
2021/07/09,387.31,390.0152,387.2,390.0152,2147,,
2021/07/12,390.3889,391.65,388.4043,391.4116,3621,,
2021/07/13,391.7388,393.56,391.42,393.5483,3172,,
2021/07/14,392.1767,393.5691,391.73,391.8363,38148,,
2021/07/15,390.81,391.3099,389.42,390.659,4220,,
2021/07/16,390.2551,391.3999,388.7001,389.2497,5268,,
2021/07/19,386.1182,386.7299,379.5002,381.57,25689,,
2021/07/20,383.92,387.4899,382.4375,386.7554,2974,,
2021/07/21,388.4679,390.1097,387.8462,389.6542,5922,,
2021/07/22,391.4301,392.1735,390,391.4579,2443,,
2021/07/23,393.727,395.9899,393.0001,395.7825,2862,,
2021/07/26,394.56,395.0966,393,395.0966,11104,,
2021/07/27,394.7383,395.1232,391.4088,391.4088,2902,,
2021/07/28,393.352,394.753,392.5001,394.2799,2561,,
2021/07/29,393.813,394.7499,393.1759,394.3688,13045,,
2021/07/30,390.5796,393.5799,390,392.3791,2686,,
2021/08/02,394.5262,395.1499,393.0595,393.9328,2899,,
2021/08/03,393.25,394,391.3689,393.2,6192,,
2021/08/04,394.9059,395.7596,393.3,395.1661,4635,,
2021/08/05,395.2777,396.8874,395.0201,396.6906,2297,,
2021/08/06,397.4089,399.73,396.8001,399.0377,24687,,
2021/08/09,398.92,399.7874,398.5,399.5652,3457,,
2021/08/10,399.99,402,399.85,400.9353,2555,,
2021/08/11,401.43,402.3347,400.6358,401.2187,2261,,
2021/08/12,401.3682,402.1931,400.8105,401.8661,1451,,
2021/08/13,402.8467,403.2799,399.99,401.4468,67317,,
2021/08/16,399.98,401.0804,398.8,400.0312,2625,,
2021/08/17,400.15,402,399.6031,401.2766,18477,,
2021/08/18,401.6278,401.7181,400.49,401.3799,4556,,
2021/08/19,395.3626,397.88,393.4675,397.2602,5370,,
2021/08/20,396.8964,399.9595,394.9841,399.7968,3910,,
2021/08/23,401.1388,402.6551,399.85,402.5513,2622,,
2021/08/24,403.5894,403.9098,402,402.9413,1886,,
2021/08/25,403.6545,403.6798,402.8,403.307,3221,,
2021/08/26,402.0323,403.1799,401.26,401.9212,4085,,
2021/08/27,401.4124,403.4399,401.3217,403.1365,1971,,
2021/08/30,403.341,405.0899,403.25,405.0574,5379,,
2021/08/31,404.9875,405.3467,402.5101,404.2455,2593,,
2021/09/01,405.5651,406.2847,403.5,404.0366,3180,,
2021/09/02,404.03,405,403.7525,404.8301,19000,,
2021/09/03,404.6378,405.4589,402.9,404.4076,3082,,
2021/09/06,405.5649,407.1675,405.4983,406.907,23169,,
2021/09/07,405.97,406.1499,404.309,404.9415,4023,,
2021/09/08,404.1307,405.6797,402.3,403.4274,3188,,
2021/09/09,401.9058,405.7999,401.35,404.1813,6682,,
2021/09/10,403.68,404.9799,401.5,402.1176,5044,,
2021/09/13,403.66,404.6399,400.6201,401.5699,3260,,
2021/09/14,401.7461,402.6798,399.99,401,4791,,
2021/09/15,400.7766,400.8297,398.602,399.9807,2782,,
2021/09/16,402.667,403.8,401.0501,401.98,3098,,
2021/09/17,403.9288,404,400.3423,400.7661,4986,,
2021/09/20,396.3764,397.1682,392.707,393.5766,6969,,
2021/09/21,396.1675,398.3099,394.3746,396.4142,4252,,
2021/09/22,397.0297,398.6109,395.5,398.6109,2157,,
2021/09/23,400.423,402.7299,399.5805,402.3265,2034,,
2021/09/24,400.9809,402.762,399.95,401.4867,1850,,
2021/09/27,404.1553,404.6398,401.2,401.7064,2826,,
2021/09/28,400.6692,401.1388,394.06,394.3604,4144,,
2021/09/29,395.7512,398.1708,395.5,397.5087,4377,,
2021/09/30,399.621,399.8042,396.21,396.3962,30195,,
2021/10/01,390.66,394.8465,389.21,394.1027,17492,,
2021/10/04,393.4599,395.3899,389.6964,389.6964,4079,,
2021/10/05,391.6487,396.8554,391.2322,396.1817,2955,,
2021/10/06,392.9492,394.8091,390.3435,393.5842,29567,,
2021/10/07,398.9847,402.8597,398.3101,402.2,34653,,
2021/10/08,401.76,401.9525,399.6201,400.4103,37956,,
2021/10/11,398.6804,401.6462,398.12,401.45,21611,,
2021/10/12,395.0309,399.5283,395,398.66,1477,,
2021/10/13,396.75,401,396.24,397.44,3795,,
2021/10/14,400.3928,404,400,403.8983,1778,,
2021/10/15,405.3197,407.6099,405,407.0549,2802,,
2021/10/18,406.5951,407.4597,404.6801,407.27,2232,,
2021/10/19,407.64,409.4577,406.9222,409.4532,1678,,
2021/10/20,409.1896,411.1636,409.1896,410.7785,9730,,
2021/10/21,409.19,410.9969,408.8679,410.0512,1994,,
2021/10/22,411.3523,412.8685,411,411.066,2045,,
2021/10/25,411.5,413.8199,411,413.46,20337,,
2021/10/26,415.4504,417.22,415,416.4353,1858,,
2021/10/27,415.1741,415.6698,413.7,414.5626,2547,,
2021/10/28,413.9999,414.8476,412.05,413.2699,3020,,
2021/10/29,411.65,417.152,411.4971,417.152,5609,,
2021/11/01,418.4714,419.85,417.3,418.053,2978,,
2021/11/02,417.4363,419.6475,417.31,419.5297,24957,,
2021/11/03,419.4946,419.8272,418.8101,419.5451,2349,,
2021/11/04,423.4623,425,422.9,423.9099,2971,,
2021/11/05,424.05,428.2099,424,426.0903,4499,,
2021/11/08,424.8316,426.0421,424.39,425.0371,5913,,
2021/11/09,423.73,425.3579,422.272,423.6119,8106,,
2021/11/10,424.2529,425.5499,422.501,425.13,90953,,
2021/11/11,424.71,425.9788,424.1001,425.4915,45214,,
2021/11/12,426.1199,428.2798,425.62,428.2267,3654,,
2021/11/15,428.8494,430.2799,428.3356,430.012,4107,,
2021/11/16,431.36,434.0899,430.6004,433.82,8422,,
2021/11/17,434.27,434.5289,432.98,433.5042,2534,,
2021/11/18,433.17,434.24,430.1754,432.03,3052,,
2021/11/19,434.4089,435.4399,432.8,433.6,3458,,
2021/11/22,435.4283,437.7654,434.1411,435.9699,51471,,
2021/11/23,431.68,433.8299,429.1001,430.03,4674,,
2021/11/24,432.38,434,430.9,433.7407,4998,,
2021/11/25,435.3699,435.48,434.1613,434.9021,26547,,
2021/11/26,424.72,425.9299,419.5802,420.29,14031,,
2021/11/29,425.7,427.0899,423.5559,425.02,6898,,
2021/11/30,420.0151,422.63,417.15,419.7427,5571,,
2021/12/01,420.6243,424.7075,420.5,424.2299,8871,,
2021/12/02,415.88,418.5299,412.2,416.7899,8074,,
2021/12/03,420.23,421.2256,413.9011,415.677,5179,,
2021/12/06,418.6076,421.1998,415.2,420.4154,3660,,
2021/12/07,424.5558,431.98,424.4261,431.66,5539,,
2021/12/08,430.8289,432.2842,427.16,427.16,4931,,
2021/12/09,429.3329,429.7174,428,429.7174,2317,,
2021/12/10,427.5564,430.6647,426.5325,427.2881,2555,,
2021/12/13,430.4081,432.2797,426.455,426.5875,3988,,
2021/12/14,428.4488,428.8003,422.3,422.6958,2164,,
2021/12/15,424.89,425.2515,422.8529,422.8529,2560,,
2021/12/16,430.87,433.1698,428.1873,428.4053,7935,,
2021/12/17,425.5829,426.9279,420.5525,425.4196,3674,,
2021/12/20,417.594,419.829,415.6001,415.8899,6157,,
2021/12/21,420.913,423.0653,420.1158,423.0653,1919,,
2021/12/22,425.6246,427.1954,423.6645,427.1954,1482,,
2021/12/23,428.8472,431.9562,428.5,431.9058,2029,,
2021/12/24,430,431.5656,429.5,431.5656,1943,,
2021/12/27,430.692,434.9043,430.5523,434.4497,2871,,
2021/12/28,436.0178,438.7581,435.5725,436.8,3888,,
2021/12/29,437.46,438.302,433.843,434.9126,4682,,
2021/12/30,436.1548,437.6385,436,437.0381,2364,,
2021/12/31,435.43,435.7599,434.2001,434.9755,1575,,
2022/01/03,435.5429,437.2462,433.7018,435.9899,6803,,
2022/01/04,439.12,440.44,436.5,437.9566,4151,,
2022/01/05,437.44,438.0799,435.9572,436.6,4551,,
2022/01/06,430.11,431,426.85,429.9147,40766,,
2022/01/07,428.8982,431,425.002,426.7671,4443,,
2022/01/10,428.0726,428.0726,418.7517,420.9178,7556,,
2022/01/11,426.3317,428.1777,423.5987,426.1446,3518,,
2022/01/12,429.8,430.5,427.25,428.3506,3133,,
2022/01/13,426.4087,428.3,425.768,427.0699,3946,,
2022/01/14,421.5289,423.2792,419.5,421.1045,4569,,
2022/01/17,422.9716,425.0087,422.5,424.5536,4639,,
2022/01/18,421.98,422.0424,418.9,419.8967,5309,,
2022/01/19,416.8066,421.9283,416.2601,418.1352,5045,,
2022/01/20,417.15,421.5597,415.8635,421.5597,5265,,
2022/01/21,412.44,413.0599,406.512,411.8299,14785,,
2022/01/24,407.8841,408.8571,394.36,395.1345,21288,,
2022/01/25,401.1693,404.305,396.58,399.5495,24727,,
2022/01/26,403.7392,409.7539,403.2464,407.5502,9142,,
2022/01/27,400.4496,411.8163,399.5495,409.7383,5587,,
2022/01/28,405.7342,405.7899,398.6205,405.3077,49577,,
2022/01/31,410.56,413.3681,408.6162,413.2699,5390,,
2022/02/01,414.7468,416.9971,413,416.316,10874,,
2022/02/02,419.0143,420.75,417.2398,417.4897,5291,,
2022/02/03,417.08,417.1201,409.62,409.62,4683,,
2022/02/04,410.2783,410.8727,403.1,405.07,33409,,
2022/02/07,408.8264,410,405.948,408.0726,15233,,
2022/02/08,408.89,410.3199,406.7001,409.9864,3566,,
2022/02/09,412.67,415.9799,411.9133,415.6299,2858,,
2022/02/10,416.78,417.3899,412.5614,413.08,6686,,
2022/02/11,410.5062,413.4999,409,410.5054,34740,,
2022/02/14,405.8113,407.0574,402,406.2775,5119,,
2022/02/15,405.79,410.6276,405.7158,409.8196,7710,,
2022/02/16,409.43,411.2744,407.25,408.01,3541,,
2022/02/17,409.73,410.1844,404.88,406.2497,1950,,
2022/02/18,404.8084,405.4187,400.82,401.2647,5887,,
2022/02/21,402.4478,402.7999,396.4,396.8982,6067,,
2022/02/22,394.1467,401.2235,393.2,398.0871,10242,,
2022/02/23,398.8472,400.5821,394.7094,395.5607,6418,,
2022/02/24,384.26,391.8742,382.19,390.4165,23142,,
2022/02/25,395.32,402.6943,393.4115,402.6943,4336,,
2022/02/28,401.05,405,398.6967,404.6615,46972,,
2022/03/01,405.9915,406.9939,401.0985,402.2107,7964,,
2022/03/02,400.986,407.8781,399.6534,406.3138,3680,,
2022/03/03,408.2123,410.4326,404.9169,405.836,10940,,
2022/03/04,404.8062,406.5881,400.9312,401.9673,10172,,
2022/03/07,398.8872,404.43,396,400.0001,13412,,
2022/03/08,392.7818,397.075,390.64,391.4444,11154,,
2022/03/09,394.7151,398.1,394.1526,397.3501,59916,,
2022/03/10,398.3883,400.7604,392,394.4608,4492,,
2022/03/11,398.42,403.9294,397.3057,398.589,43753,,
2022/03/14,398.01,399.1981,394.0001,394.4292,44551,,
2022/03/15,390.0385,398.238,387.7368,398.1099,5642,,
2022/03/16,403.8,406.97,402.998,405.8,7929,,
2022/03/17,408.24,408.4499,404.9,407.3476,18745,,
2022/03/18,409.9318,413.9349,408.7266,413.7675,2880,,
2022/03/21,415.2381,418.6,415,416.69,4645,,
2022/03/22,418.9095,421.62,417.4511,421.0146,5585,,
2022/03/23,421.7919,422.0899,419.7243,420.2205,3112,,
2022/03/24,420.4161,421.43,419.2,419.9798,17983,,
2022/03/25,421.7478,423.94,420.3,422.3389,3593,,
2022/03/28,424.33,425.97,423.3,423.5337,5752,,
2022/03/29,426.93,428.44,424.8288,426.361,6727,,
2022/03/30,426.8687,427,423.9,424.7026,4031,,
2022/03/31,424.2657,426.4076,423.8422,423.9815,4479,,
2022/04/01,422.5385,424.4919,422.0411,422.68,2417,,
2022/04/04,424.3226,427.8104,422.8,427.546,3285,,
2022/04/05,429.27,430,427.55,429.0446,4685,,
2022/04/06,427.1058,427.9999,419.5,420.7969,4698,,
2022/04/07,421.64,424,419.4314,419.4314,2269,,
2022/04/08,425.7598,426.7,423.0277,425.477,3239,,
2022/04/11,422.6419,422.6419,418.3,419.1981,3573,,
2022/04/12,415.9789,421.5691,414.7278,421.2738,4899,,
2022/04/13,419.2652,419.8294,416.9201,419.0835,2374,,
2022/04/14,419.5073,423.4997,418.7586,421.9487,1748,,
2022/04/19,420,422.4273,416.0001,422.1222,3104,,
2022/04/20,421.3787,425,421.2782,422.66,3568,,
2022/04/21,421.9775,425,421.4502,422.9904,2852,,
2022/04/22,417.1122,418.186,412.6322,412.6322,5397,,
2022/04/25,405.1131,408.1671,404.1625,405.82,8096,,
2022/04/26,411.6171,412.2175,405.7,406.0086,3169,,
2022/04/27,405.8945,410.989,404,409.4697,4122,,
2022/04/28,412.8349,415.4013,409.497,412.0142,19958,,
2022/04/29,415.873,417,411.197,412.6583,7269,,
2022/05/02,406.62,410.5075,402.93,404.1568,6919,,
2022/05/03,407.6583,410.0787,405.2798,410.0787,3206,,
2022/05/04,409.6125,409.9421,404.7717,404.7717,2024,,
2022/05/05,415.3646,415.7105,405.0001,405.57,2741,,
2022/05/06,404.7796,404.9599,394.7109,399.9432,9078,,
2022/05/09,398.6157,399.3008,389.2501,389.5505,6572,,
2022/05/10,390.8339,394.0938,386.2503,387.0119,5131,,
2022/05/11,389.9956,393.7899,385.7946,391.7536,4049,,
2022/05/12,383.5058,390.9795,382.6,388.4124,6300,,
2022/05/13,392.0022,398.4792,391.6023,397.27,5701,,
2022/05/16,396.1516,397.9196,394.4415,395.78,4344,,
2022/05/17,397.7494,401.9,395.4,398.28,5585,,
2022/05/18,399.4043,400.106,392.1,392.4025,3659,,
2022/05/19,387.8054,388.56,381.99,384.644,6274,,
2022/05/20,386.8582,389.6675,382.5462,383.9866,4076,,
2022/05/23,388.7096,389.417,383.9,388.3527,8556,,
2022/05/24,382.7586,384.7742,378.6508,379.5189,5308,,
2022/05/25,386.1848,387.8505,383.4606,386.4367,4572,,
2022/05/26,387.4558,392.7996,387.3,392.016,1116,,
2022/05/27,392.8077,399.5767,392,399.5767,3081,,
2022/05/30,403.7979,404.8147,401.0039,402.2834,3253,,
2022/05/31,400.6795,402.3755,396.2379,396.2379,3775,,
2022/06/01,400.9257,402.545,397.524,397.9407,17413,,
2022/06/02,398.85,399.9884,396,398.9126,2170,,
2022/06/03,402.3062,402.4902,396.7487,397.6997,1578,,
2022/06/06,400.29,403.8672,399.8351,401.1472,2410,,
2022/06/07,398.13,400.8712,396.2401,399.8921,2489,,
2022/06/08,401.6052,401.85,398.1602,400.5627,1717,,
2022/06/09,397.8705,400.9,394.6842,396.8305,2864,,
2022/06/10,392.3061,397,384.5,384.934,5615,,
2022/06/13,379.74,381.1873,373.43,375.4852,8975,,
2022/06/14,377.5,378.0275,371.8023,372.6575,3974,,
2022/06/15,372.1375,377.3,370.8977,375.5221,3701,,
2022/06/16,374.5134,375.0077,362.7001,364.69,6624,,
2022/06/17,364.7026,367.5814,361.7901,364.606,5181,,
2022/06/20,364.3653,366.4028,363.41,366.4028,4396,,
2022/06/21,367.882,371.1695,367.16,370.5099,3293,,
2022/06/22,366.7752,370.784,364.5,369.813,5899,,
2022/06/23,367.3816,372.6049,366.5711,370.5228,6339,,
2022/06/24,373.323,379.6272,373.323,379.1454,2760,,
2022/06/27,382,384,379.15,380.6,6026,,
2022/06/28,382.3337,386.1296,380.3871,380.5542,4632,,
2022/06/29,375.9752,378.692,374.65,377.2589,1525,,
2022/06/30,373.255,375.3354,370.6672,373.4429,11146,,
2022/07/01,369.9641,377.5609,369.543,375.2527,4261,,
2022/07/04,376.9669,377.94,375.7616,377.252,2404,,
2022/07/05,379.1466,380.9751,375.3001,376.1199,3407,,
2022/07/06,383.1622,387.2695,382.1311,384.76,4163,,
2022/07/07,387.5787,392.38,387,392.3309,6570,,
2022/07/08,392.38,395.4576,390.9397,394.334,4819,,
2022/07/11,391.1122,394.6029,390,392.0766,1351,,
2022/07/12,391.4758,394,390.5,393.027,1163,,
2022/07/13,391.3178,393,384.6326,386.8278,1932,,
2022/07/14,388.0675,388.4299,382.5,383.6954,762,,
2022/07/15,386.46,391.4,385.5,390.7127,1382,,
2022/07/18,392.8543,394.99,391,392.436,2287,,
2022/07/19,388.5809,392.8077,385.4699,392.8077,2061,,
2022/07/20,395.7418,398.2999,394.448,398.2063,1318,,
2022/07/21,397.6603,399.3308,395,399.3308,2849,,
2022/07/22,400.086,403.4586,398.9019,398.9019,1712,,
2022/07/25,398.4579,400,397,398.9318,2579,,
2022/07/26,398.1173,400.91,397.5,398.166,1723,,
2022/07/27,400.1494,402.8643,399,402.372,6992,,
2022/07/28,403.4599,407.8131,402,407.7141,6314,,
2022/07/29,409.5625,414,409.2277,411.2295,2762,,
2022/08/01,412.5145,413.5499,409.7763,412.2025,3060,,
2022/08/02,410.07,413.42,408.7,412.3878,2272,,
2022/08/03,411.9887,416.81,411.205,416.4877,6968,,
2022/08/04,416.4956,418.3123,414,414.939,7338,,
2022/08/05,415.56,416.5,413.0838,414.0774,3718,,
2022/08/08,417.5914,419.2551,415.6403,417.0048,2892,,
2022/08/09,415.625,416,411.3001,412.4996,3856,,
2022/08/10,411.9838,416.2903,411.5,416.2007,4334,,
2022/08/11,419.2574,420.5138,417.1634,418.8965,2507,,
2022/08/12,418.8425,422.8999,418.4684,422.6992,2649,,
2022/08/15,425.2642,427.5568,424,427.5406,3776,,
2022/08/16,429.527,431,427.0193,429.6145,3241,,
2022/08/17,430.6474,430.93,425.5597,425.8355,2596,,
2022/08/18,425.9324,429.1943,425.63,429.1943,2273,,
2022/08/19,428.75,429.34,426.4326,426.631,4070,,
2022/08/22,426.093,426.7599,422.3202,424.0211,2508,,
2022/08/23,422.9562,424.46,420.1801,421.2,1462,,
2022/08/24,421.0667,423.6239,419.3201,422.7874,1438,,
2022/08/25,424.89,425.6299,423.1327,424.5624,1863,,
2022/08/26,427.2909,427.9143,417.4427,418.7256,3384,,
2022/08/29,413.3363,413.4127,409.5,411.4054,4921,,
2022/08/30,412.6716,414.58,405.68,407.1134,2219,,
2022/08/31,408.63,409.4183,403.3385,403.5847,3911,,
2022/09/01,400.5042,401.7047,398,400.9787,4459,,
2022/09/02,403.29,410.01,402.1,406.6249,2516,,
2022/09/05,404.38,404.38,401.8001,403.9925,3254,,
2022/09/06,403.0302,405.8799,400.31,403.7,2320,,
2022/09/07,400.4235,402.4791,399.7,401.9627,2940,,
2022/09/08,405,407.823,401.5,407.7323,2267,,
2022/09/09,405.9714,411.6622,405.5,410.7651,2288,,
2022/09/12,408.7107,414.36,407.7541,413.6643,6820,,
2022/09/13,414.58,415.4414,405,406.45,3059,,
2022/09/14,404.3225,404.8692,401.2,403.2976,4613,,
2022/09/15,404.97,405.4512,399.17,400.9751,2428,,
2022/09/16,396.2663,397.5599,392.5,393.4368,4679,,
2022/09/19,394.08,396.5016,392,394.61,4572,,
2022/09/20,397.75,399.0607,393,394.0976,1980,,
2022/09/21,395.08,399.1534,394.6,398.6809,27484,,
2022/09/22,390.4964,394.1035,389.5,390.1553,6408,,
2022/09/23,389.8,390.26,385.0908,385.6001,8053,,
2022/09/26,385.8944,389.4653,383.926,386.4836,4657,,
2022/09/27,388.0036,390.1024,386.3942,386.3942,2330,,
2022/09/28,384.98,388.3,381.6933,387.6699,5042,,
2022/09/29,386.1381,386.1381,377.5005,378.1857,8058,,
2022/09/30,379.2649,385.65,377.5,380.8415,3394,,
2022/10/03,374.32,380.9042,372.2,380.66,8721,,
2022/10/04,384.471,388.9515,384.471,388.1686,4472,,
2022/10/05,387.1586,389.09,386.3976,387.5836,2247,,
2022/10/06,390.0961,392.5,387.5,390.5743,2511,,
2022/10/07,389.0423,393,382.6108,382.6108,2742,,
2022/10/10,381.04,384.2012,379.985,380.8128,2911,,
2022/10/11,377.2773,379.6599,375.25,378.3785,4555,,
2022/10/12,378.2443,380.631,375.58,377.0804,2553,,
2022/10/13,375.4496,382,368.9901,377.6273,4301,,
2022/10/14,384.7154,387,378.0209,378.5854,2469,,
2022/10/17,379.3261,384.2819,377.8456,382.3508,4825,,
2022/10/18,385.5698,389.1,383.5014,383.5014,1984,,
2022/10/19,385.9857,387.8106,384.1,384.8123,2713,,
2022/10/20,383.3503,386.9403,381.6885,385.4571,1206,,
2022/10/21,381.0193,385,379.2,383.7581,1341,,
2022/10/24,387.9,391.01,385,388.18,2461,,
2022/10/25,390.7603,392.12,388.3402,392.0388,1475,,
2022/10/26,390.0409,393.0595,388.7832,392.6249,3886,,
2022/10/27,389.2534,393,388.1,391.5331,2863,,
2022/10/28,386.8155,395.2116,386.5,394.5595,3412,,
2022/10/31,396.7176,399.4,395.6001,397.14,4523,,
2022/11/01,399.8228,401.3399,397,398.2828,4187,,
2022/11/02,398.6404,398.9456,395.01,395.7649,2272,,
2022/11/03,392.18,393.2299,388,391.52,3604,,
2022/11/04,390.91,393.75,386.71,388.1358,4189,,
2022/11/07,388.431,391.51,388.3,389.8217,3628,,
2022/11/08,390.06,393.5574,390,393.5574,1899,,
2022/11/09,391.72,391.9183,388.6295,389.1729,4061,,
2022/11/10,386.8846,398.025,386.72,397.9562,2862,,
2022/11/11,400.8001,401.6454,396.9256,396.9256,3143,,
2022/11/14,398.78,400.21,397.4415,398.3589,3734,,
2022/11/15,397.0594,400.6895,395.7102,400.6439,3609,,
2022/11/16,398.62,398.9932,394.1332,395.1165,2125,,
2022/11/17,396.48,396.8499,391.7097,393.3889,2969,,
2022/11/18,394.0732,398.1646,394,396.2329,1399,,
2022/11/21,397.79,399.25,397,397.6073,2801,,
2022/11/22,398.1226,400.6043,397.1,400.4555,2039,,
2022/11/23,400.9079,402.2698,400.23,401.6627,3463,,
2022/11/24,401.4984,403.21,400.8401,402.304,3288,,
2022/11/25,401.91,403.1,401.25,401.7942,6725,,
2022/11/28,399.8462,400.47,395.7,398.7848,4356,,
2022/11/29,398.8222,399.8199,396.31,396.31,4305,,
2022/11/30,398.3095,399.0697,396.2,398.85,2334,,
2022/12/01,406.39,406.39,401.1902,402.63,3111,,
2022/12/02,401.6753,402.8899,398.5,401.1895,3764,,
2022/12/05,400,400.5699,397.2523,397.6879,4344,,
2022/12/06,396.594,397.6261,391.6,392.28,3400,,
2022/12/07,392.58,392.86,387.6321,389.7925,8593,,
2022/12/08,390.24,392.48,389.7,390.7073,3261,,
2022/12/09,392.0528,393.93,389.8,392.597,1922,,
2022/12/12,390.1313,391.875,389,391.1535,3342,,
2022/12/13,393.875,403,393.221,396.6958,5183,,
2022/12/14,394.8468,396.1,393,396.026,4046,,
2022/12/15,390.2722,391.31,381.7499,382.1817,9042,,
2022/12/16,382.0796,382.52,377.8,379.268,5974,,
2022/12/19,379.7562,381.1899,377.6149,377.6149,3578,,
2022/12/20,373.99,377.8599,373.2,376.2906,3456,,
2022/12/21,378.204,383.225,377.0603,382.9101,4136,,
2022/12/22,382.72,383.58,376.55,377.1231,2874,,
2022/12/23,377.885,379.6197,376,377.7564,2644,,
2022/12/27,381.38,381.6314,377,378.1527,3149,,
2022/12/28,378.9709,379.2737,375.8,376.0713,2970,,
2022/12/29,374.5351,379.0979,374,378.99,2666,,
2022/12/30,377.4773,378.1799,374.6,375.1888,5397,,
2023/01/02,385.2795,385.2795,378.4133,383.7455,2323,,
2023/01/03,381.8283,386.1881,380,380.0147,3478,,
2023/01/04,381.05,383.4867,380.1,383.4867,1587,,
2023/01/05,381.42,385,380.094,381.1838,5427,,
2023/01/06,381.6631,385.43,381.1,384.8602,2564,,
2023/01/09,385.07,387.8394,384.6842,387.1474,4069,,
2023/01/10,382.7954,384.359,381.6513,382.9224,4211,,
2023/01/11,384.895,387.2197,384.6811,386.8524,2515,,
2023/01/12,388.88,390.31,382.5,387.6954,3373,,
2023/01/13,388.1074,389.5866,386.0201,388.7841,4393,,
2023/01/16,390.6016,391.3451,389.2863,390.8354,3391,,
2023/01/17,390.1173,393.2749,389.29,391.8982,4781,,
2023/01/18,391.53,392.9,389.6045,389.6045,3347,,
2023/01/19,386.9361,387.1099,383.56,383.9513,3438,,
2023/01/20,384.8277,386.8,383.4999,386.8,2871,,
2023/01/23,387.6674,393.1618,386.8,392.6818,3260,,
2023/01/24,392.1014,392.6,390.47,391.7169,4250,,
2023/01/25,391.2203,391.3988,386.2684,388.7134,3478,,
2023/01/26,392.229,394.3233,392,393.3197,2511,,
2023/01/27,394.5048,397.2244,394,396.75,3130,,
2023/01/30,394.6553,395.711,392.3,394.9298,5045,,
2023/01/31,393.9914,394.9727,391,394.6288,8726,,
2023/02/01,395.8423,396.2468,392.7706,393.9295,3735,,
2023/02/02,397.2216,403.4709,396.7086,403.4709,4511,,
2023/02/03,401.4458,405.8055,400.1305,405.8055,3313,,
2023/02/06,402.3039,403.6131,400.5001,403.6131,2677,,
2023/02/07,403.5833,404.5934,402.8742,404.4645,2896,,
2023/02/08,406.9195,407.1841,403.7907,403.7907,3095,,
2023/02/09,406.4986,407.5,404.3778,404.5139,2671,,
2023/02/10,400.9153,402.9145,399.5987,402.2528,5066,,
2023/02/13,402.5633,405.6042,402.5,405.1667,3113,,
2023/02/14,405.6614,407,403.2296,403.2296,3545,,
2023/02/15,403.8633,407,403.7,406.8276,4469,,
2023/02/16,408.8341,409,404.4,406.7049,2607,,
2023/02/17,403.144,404.3988,401.3493,401.8181,5455,,
2023/02/20,402.7294,403.5499,402.01,402.1915,1789,,
2023/02/21,401.7683,402.2518,398.2736,398.5096,5916,,
2023/02/22,397.8052,398.9031,396.3413,398.3823,3312,,
2023/02/23,399.5612,401.3995,398,398.2761,1978,,
2023/02/24,400.4194,400.6297,394.7475,396.0723,2704,,
2023/02/27,399.1111,400.7047,398.1431,398.1431,6031,,
2023/02/28,396.5789,398.5838,395.7384,397.0597,4101,,
2023/03/01,396.6854,396.9132,391.7829,392.7563,3977,,
2023/03/02,391.5802,395.3158,391.3,394.7203,2486,,
2023/03/03,397.708,401.3913,397.2549,401.1592,3371,,
2023/03/06,402.6788,403.2976,401.343,402.776,3591,,
2023/03/07,401.4503,402.8743,400,400.387,3988,,
2023/03/08,400.0225,401.2398,399.3754,399.4798,2911,,
2023/03/09,399.9998,401.3584,398.5727,399.9158,2170,,
2023/03/10,390,395,386.4,391.2781,8876,,
2023/03/13,387.2369,387.8397,378.2,381.8072,12629,,
2023/03/14,382.9008,393,381.81,387.5493,5804,,
2023/03/15,385.8495,387.3937,381,384.3169,7266,,
